Data,Brand,Device name,Base price,Discout,Bonus,Gift_Details,Gift_value
06/02/2023,Vivo,Телефон сотовый VIVO V25 Pro 5G 12/256GB Surfing Blue (V2158),329990,319990,31999,"['Смарт часы Zeblaze Btalk Smart Watch 44 mm Green / Зеленый', 'Смарт часы Zeblaze Btalk Smart Watch 44 mm Orange / Оранжевый', 'Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[29990, 29990, 0, 0, 0]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 936 Galaxy Z Fold 4 5G 256GB (Gray),999890,999890,19997,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Apple,Телефон сотовый APPLE iPhone 11 128GB (Green) ECO,339990,309990,15500
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Pro 128GB (Gold),699990,659990,33000
06/02/2023,Vivo,Телефон сотовый VIVO Y22 4/64GB Starlit Blue (V2207),99990,89990,8999,"['Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[0, 0, 0]"
06/02/2023,Apple,Телефон сотовый APPLE iPhone 13 Pro 256GB Alpine Green,709990,679990,6799
06/02/2023,OPPO,Телефон сотовый OPPO RENO 7 5G (8/256GB) Startrails Blue,259990,259990,25999
06/02/2023,HONOR,Телефон сотовый HONOR X8 (6/128GB) Ocean Blue,149990,139990,13999
06/02/2023,Realme,Телефон сотовый REALME C35 (4/128GB) Black,129990,99990,9999
06/02/2023,Apple,Телефон сотовый APPLE iPhone 11 64GB (Green) ECO,299990,269990,13500
06/02/2023,Xiaomi,Телефон сотовый XIAOMI 12 12/256GB Blue,459990,399990,39999
06/02/2023,Vivo,Телефон сотовый VIVO Y35 4/128GB Dawn Gold (V2205),129990,119990,11999,"['Смарт часы Zeblaze Btalk Smart Watch 44 mm Green / Зеленый', 'Смарт часы Zeblaze Btalk Smart Watch 44 mm Orange / Оранжевый', 'Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[29990, 29990, 0, 0, 0]"
06/02/2023,HONOR,Телефон сотовый HONOR X6 (4/64GB) Titanium Silver,89990,79990,7999
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10A 3/64GB Graphite Gray,69990,69990,1399
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 512GB (Purple),769990,699990,35000
06/02/2023,Xiaomi,Телефон сотовый XIAOMI 11T 8/256GB Celestial Blue,279990,249890,2498
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 536 Galaxy A53 128GB EZKDS (Black),239890,179890,17989
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10 4/128GB Sea Blue,99990,99990,1999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 235 Galaxy A23 64GB FZOUS (Orange),149890,109890,10989
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Pro 512GB (Deep Purple),909990,909990,45500
06/02/2023,Realme,Телефон сотовый REALME C30S (2/32GB) Black,54990,44990,449
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Pro Max 128GB (Deep Purple),769990,729990,36500
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 325 Galaxy A32 64 GB FZKDS (Black),129890,79990,7999
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Pro Max 512GB (Deep Purple),979990,979990,49000
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 9A 32GB Aurora Green,59990,49990,4999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 906 Galaxy S22 Plus 5G 256GB BZGGS (Green),599890,479990,4799,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10 2022 4/64GB Carbon Gray,89990,79990,799
06/02/2023,Vivo,Телефон сотовый VIVO V23e 8/128GB Moonlight Shadow (V2116),189990,124990,1249,"['Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[0, 0, 0]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 336 Galaxy A33 5G 128GB BZOGS (Orange),219890,149890,14989
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 032 Galaxy A03 Core 32GB FZBDS (Blue),59890,49890,498
06/02/2023,Vivo,Телефон сотовый VIVO Y53s 8/128GB Fantastic Rainbow (V2058),139990,129990,12999,"['Смарт часы Zeblaze Btalk Smart Watch 44 mm Green / Зеленый', 'Смарт часы Zeblaze Btalk Smart Watch 44 mm Orange / Оранжевый', 'Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[29990, 29990, 0, 0, 0]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 901 Galaxy S22 5G 256GB BZKGS (Black),499890,429890,4298,"['Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZAAS (gray) 8,7""/32GB/4G', 'Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZSAS (silver) 8,7""/32GB/4G', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Graphite) SM-R177NZKACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (White) SM-R177NZWACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Olive) SM-R177NZGACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Lavender) SM-R177NLVACIS']","[99890, 99890, 89990, 89990, 89990, 89990]"
06/02/2023,Realme,Телефон сотовый REALME C33 (4/64GB) Gold,69990,69990,6999
06/02/2023,Apple,Телефон сотовый APPLE iPhone 13 128GB (Green),529990,409990,4099
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova Y70 4/128GB (Голубой кристалл) (MGA-LX9N),129990,89990,8999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 736 Galaxy A73 5G 6/128GB BZADS (Gray),299890,219890,21989
06/02/2023,Huawei,Телефон сотовый HUAWEI P50 Pro 8/256GB (Светло-золотистый) (JAD-LX9),549890,489890,48989
06/02/2023,Apple,Телефон сотовый APPLE iPhone 13 Pro Max 128GB Sierra Blue,709990,679890,6798
06/02/2023,Realme,Телефон сотовый REALME C30S (4/64GB) Black,59990,59990,5999
06/02/2023,OPPO,Телефон сотовый OPPO A57s 4/128GB Starry Black,124990,124990,12499,['Чехол для телефона OPPO A57S Silicone Cover Transparent'],[990]
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 125 Galaxy A12 32GB FZKUS (black),74890,74890,7489
06/02/2023,HONOR,Телефон сотовый HONOR 70 (8/256GB) Crystal Silver,299990,299990,29999,"['Наушники для телефона HONOR Choice Earbuds X3 (Gray)', 'Наушники для телефона HONOR Choice Earbuds X3']","[26980, 26980]"
06/02/2023,OPPO,Телефон сотовый OPPO A17 4/64GB Lake Blue,84990,84990,8499,['Чехол для телефона OPPO A17 Silicone Cover Transparent'],[990]
06/02/2023,Huawei,Телефон сотовый HUAWEI P40 Lite (Midnight Black),129890,129890,12989
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 536 Galaxy A53 256GB EZKHS (Black),279890,199890,19989
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 336 Galaxy A33 5G 128GB BZWGS (White),219890,149890,14989
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 906 Galaxy S22 Plus 5G 256GB BZKGS (Black),599890,479990,4799,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova 10 SE 8/128GB (Мерцающий серебристый) (BNE-LX1),189890,159990,15999
06/02/2023,Vivo,Телефон сотовый VIVO Y33s 4/128GB Midday Dream (V2109),129990,99990,9999,"['Чехол для телефона VIVO Y21/Y21s/Y33s Transparent Cover Light Grey', 'Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[3990, 0, 0, 0]"
06/02/2023,POCO,Телефон сотовый POCO X4 Pro 5G 6/128GB Laser Blue,159990,159990,3199
06/02/2023,OPPO,Телефон сотовый OPPO A74 Prism Black,139990,139990,13999
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova 8i Interstellar Blue,189890,189890,18989
06/02/2023,Realme,Телефон сотовый REALME 9i (6/128GB) Blue,129990,99990,9999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 711 Galaxy Z Flip 3 128GB (NEW) (Black),549890,299990,2999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 908 Galaxy S22 Ultra 5G 256GB BZKGS (Black),749890,579890,5798,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Xiaomi,Телефон сотовый XIAOMI 12 Pro 12/256GB Purple,549990,449990,44999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 235 Galaxy A23 64GB FZWUS (White),149890,109890,10989
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 032 Galaxy A03 Core 32GB FZKDS (Black),59890,49890,498
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 901 Galaxy S22 5G 128GB BZGDS (Green),449890,399890,3998,"['Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZAAS (gray) 8,7""/32GB/4G', 'Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZSAS (silver) 8,7""/32GB/4G', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Graphite) SM-R177NZKACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (White) SM-R177NZWACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Olive) SM-R177NZGACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Lavender) SM-R177NLVACIS']","[99890, 99890, 89990, 89990, 89990, 89990]"
06/02/2023,HONOR,Телефон сотовый HONOR X8 (6/128GB) Midnight Black,149990,139990,13999
06/02/2023,Realme,Телефон сотовый REALME C35 (4/128GB) Green,129990,99990,9999
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi Note 11S 6/64GB Graphite Gray,129990,109990,1099
06/02/2023,Vivo,Телефон сотовый VIVO Y33s 4/128GB Mirror Black (V2109),129990,99990,9999,"['Чехол для телефона VIVO Y21/Y21s/Y33s Transparent Cover Light Grey', 'Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[3990, 0, 0, 0]"
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Pro Max 256GB (Space Black),839990,799990,40000
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 901 Galaxy S22 5G 128GB BIDDS (Pink Gold),449890,399890,3998,"['Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZAAS (gray) 8,7""/32GB/4G', 'Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZSAS (silver) 8,7""/32GB/4G', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Graphite) SM-R177NZKACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (White) SM-R177NZWACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Olive) SM-R177NZGACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Lavender) SM-R177NLVACIS']","[99890, 99890, 89990, 89990, 89990, 89990]"
06/02/2023,Apple,Телефон сотовый APPLE iPhone 13 Pro Max 256GB Graphite,779990,749990,7499
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 908 Galaxy S22 Ultra 5G 512GB BDRHS (Red),849890,599890,5998,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 525 Galaxy A52 256 GB FLVIS (Violet),209890,139990,13999
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova Y90 4/128GB (Полночный чёрный) (CTR-LX1),129890,102990,10299
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 536 Galaxy A53 128GB EZWDS (White),239890,179890,17989
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM G 990 Galaxy S21 FE 128GB NEW BLGFS (Green),349890,299890,2998,"['Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZAAS (gray) 8,7""/32GB/4G', 'Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZSAS (silver) 8,7""/32GB/4G', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Graphite) SM-R177NZKACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (White) SM-R177NZWACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Olive) SM-R177NZGACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Lavender) SM-R177NLVACIS']","[99890, 99890, 89990, 89990, 89990, 89990]"
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi Note 11 Pro 8/128GB Polar White,159990,159990,3199
06/02/2023,Xiaomi,Телефон сотовый XIAOMI 12 Lite 8/256GB Black,239990,239990,4799
06/02/2023,HONOR,Телефон сотовый HONOR X7A (4/128GB) Ocean Blue,109990,109990,21998,['Чехол для телефона HONOR X7A TPU CASE TRANSPARENT'],[3490]
06/02/2023,POCO,Телефон сотовый POCO M4 Pro 5G 6/128GB Poco Yellow,129990,129990,2599
06/02/2023,Vivo,Телефон сотовый VIVO V23 5G 8/128GB Stardust Black (V2130),249990,189990,18999,"['Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[0, 0, 0]"
06/02/2023,Huawei,Телефон сотовый HUAWEI Mate 50 Pro (8/256GB) (Элегантный черный) (DCO-LX9),549890,549890,54989,"['Телефон сотовый HUAWEI Nova Y70 4/128GB (Голубой кристалл) (MGA-LX9N)', 'Телефон сотовый HUAWEI Nova Y70 4/128GB (Полночный черный) (MGA-LX9N)']","[129990, 129990]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 736 Galaxy A73 5G 8/256GB BZWHS (White),339890,239890,23989
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 045 Galaxy A04 (4/64GB) FZKGS (Black),74890,64890,648
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 908 Galaxy S22 Ultra 5G 128GB BZKDS (Black),699890,549890,5498,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,POCO,Телефон сотовый POCO M3 Pro 6/128GB Cool Blue,139990,139990,2799
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Mi 11 8/256GB Horizon Blue,339990,339990,6799
06/02/2023,Huawei,Телефон сотовый HUAWEI P40 Pro Silver Frost,499890,499890,49989
06/02/2023,HONOR,Телефон сотовый HONOR 70 (8/128GB) Emerald Green,279990,279990,27999,"['Наушники для телефона HONOR Choice Earbuds X3 (Gray)', 'Наушники для телефона HONOR Choice Earbuds X3']","[26980, 26980]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 127 Galaxy A12 64GB (new) FZKVS (black),89890,89890,8989
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 908 Galaxy S22 Ultra 5G 128GB BZWDS (White),699890,549890,5498,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Pro Max 256GB (Silver),839990,799990,40000
06/02/2023,Apple,Телефон сотовый APPLE iPhone 13 Pro Max 128GB Graphite,709990,679990,6799
06/02/2023,Apple,Телефон сотовый APPLE iPhone 12 128GB (Green),449990,414990,4149
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Pro 512GB (Space Black),909990,909990,45500
06/02/2023,Vivo,Телефон сотовый VIVO Y1S Olive Black (2015),64990,64990,6499
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 906 Galaxy S22 Plus 5G 256GB BZWGS (White),599890,479990,4799,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Vivo,Телефон сотовый VIVO Y16 3/32GB Stellar Black (2204),79990,64990,6499,"['Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[0, 0, 0]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 035 Galaxy A03 64GB FZBGS (Blue),79890,79890,7989
06/02/2023,Apple,Телефон сотовый APPLE iPhone 11 64GB (Red) ECO,299990,269990,13500
06/02/2023,HONOR,Телефон сотовый HONOR X7A (4/128GB) Titanium Silver,109990,109990,21998,['Чехол для телефона HONOR X7A TPU CASE TRANSPARENT'],[3490]
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10 2022 4/128GB Sea Blue,99990,89990,899
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 536 Galaxy A53 128GB EZODS (Orange),239890,179890,17989
06/02/2023,Vivo,Телефон сотовый VIVO V25e 8/128GB Diamond Black (V2201),199990,189990,18999,"['Смарт часы Zeblaze Btalk Smart Watch 44 mm Green / Зеленый', 'Смарт часы Zeblaze Btalk Smart Watch 44 mm Orange / Оранжевый']","[29990, 29990]"
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova Y70 4/64GB (Полночный черный) (MGA-LX9N),99890,72990,7299,['Смарт часы HUAWEI WATCH Fit графитовый черный (TIA-B09)'],[49890]
06/02/2023,Apple,Телефон сотовый APPLE iPhone 13 256GB Pink,599990,479990,4799
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 901 Galaxy S22 5G 256GB BZGGS (Green),499890,429890,4298,"['Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZAAS (gray) 8,7""/32GB/4G', 'Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZSAS (silver) 8,7""/32GB/4G', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Graphite) SM-R177NZKACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (White) SM-R177NZWACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Olive) SM-R177NZGACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Lavender) SM-R177NLVACIS']","[99890, 99890, 89990, 89990, 89990, 89990]"
06/02/2023,Vivo,Телефон сотовый VIVO V23 5G 12/256GB Sunshine Gold (V2130),279990,279990,27999,"['Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[0, 0, 0]"
06/02/2023,Vivo,Телефон сотовый VIVO Y12S Phantom Black (2026),71990,71990,7199
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 906 Galaxy S22 Plus 5G 128GB BZGDS (Green),549890,449890,4498,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Huawei,Телефон сотовый HUAWEI Y5p (mint green),59890,59890,5989
06/02/2023,OPPO,Телефон сотовый OPPO A17K 3/64GB Navy Blue,74990,74990,7499
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 9C 4/128GB Sunrise Orange,74990,74990,1499
06/02/2023,Apple,Телефон сотовый APPLE iPhone 12 64GB (White),414990,379990,3799
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 325 Galaxy A32 64 GB FZWDS (White),129890,79990,7999
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi A1+ 2/32GB Light Green,49990,49990,999
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova 10 SE 8/128GB (Мятный зеленый) (BNE-LX1),189890,159990,15999
06/02/2023,Vivo,Телефон сотовый VIVO Y16 3/32GB Drizzling Gold (2204),79990,64990,6499,"['Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[0, 0, 0]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM G 990 Galaxy S21 FE 256GB NEW BLGWS (Green),389890,329890,3298,"['Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZAAS (gray) 8,7""/32GB/4G', 'Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZSAS (silver) 8,7""/32GB/4G', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Graphite) SM-R177NZKACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (White) SM-R177NZWACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Olive) SM-R177NZGACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Lavender) SM-R177NLVACIS']","[99890, 99890, 89990, 89990, 89990, 89990]"
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi Note 11 4/64GB Graphite Gray,109990,99990,999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM G 990 Galaxy S21 FE 256GB NEW BLVWS (Violet),389890,329890,3298,"['Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZAAS (gray) 8,7""/32GB/4G', 'Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZSAS (silver) 8,7""/32GB/4G', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Graphite) SM-R177NZKACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (White) SM-R177NZWACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Olive) SM-R177NZGACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Lavender) SM-R177NLVACIS']","[99890, 99890, 89990, 89990, 89990, 89990]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 536 Galaxy A53 256GB EZWHS (White),279890,199890,19989
